k99_62175_17#SRR2107177	gb|NP_251184.1|ARO:3000804|MexF	54.626	908	403	6	2	904	137	1040	0.0	917
k99_155308_1#SRR2107177	gb|NP_251184.1|ARO:3000804|MexF	53.534	962	432	6	1	953	1	956	0.0	939
k99_257394_76#SRR2107177	gb|NP_251184.1|ARO:3000804|MexF	43.845	1056	570	8	3	1043	4	1051	0.0	844
k99_284681_2#SRR2107177	gb|NP_251184.1|ARO:3000804|MexF	48.338	1053	526	6	3	1040	5	1054	0.0	929
k99_38442_2#SRR1702233	gb|NP_251184.1|ARO:3000804|MexF	48.092	1127	481	13	1	1122	22	1049	0.0	946
k99_75864_17#SRR1702233	gb|NP_251184.1|ARO:3000804|MexF	47.323	1046	532	5	1	1031	1	1042	0.0	904
k99_2689_60#SRR2107171	gb|NP_251184.1|ARO:3000804|MexF	43.845	1056	570	8	3	1043	4	1051	0.0	844
k99_63461_5#SRR2107171	gb|NP_251184.1|ARO:3000804|MexF	52.079	1058	493	6	1	1050	1	1052	0.0	1018
k99_104545_4#SRR2107171	gb|NP_251184.1|ARO:3000804|MexF	43.838	1063	576	8	3	1052	4	1058	0.0	849
k99_106555_1#SRR2107171	gb|NP_251184.1|ARO:3000804|MexF	51.812	938	448	2	1	936	1	936	0.0	890
k99_7336_184#SRR2107183	gb|NP_251184.1|ARO:3000804|MexF	43.524	1050	573	5	5	1039	6	1050	0.0	815
k99_257227_2#SRR2107183	gb|NP_251184.1|ARO:3000804|MexF	52.152	976	454	7	2	970	92	1061	0.0	953
k99_599_2#SRR1051195	gb|NP_251184.1|ARO:3000804|MexF	56.310	1046	454	2	1	1043	1	1046	0.0	1127
k99_12689_1#SRR1051195	gb|NP_251184.1|ARO:3000804|MexF	43.675	996	547	6	1	985	50	1042	0.0	791
k99_87892_4#SRR1051195	gb|NP_251184.1|ARO:3000804|MexF	43.371	1056	584	5	2	1046	4	1056	0.0	813
k99_95317_2#SRR1051195	gb|NP_251184.1|ARO:3000804|MexF	44.402	1045	567	6	2	1035	4	1045	0.0	837
k99_213755_4#SRR1051195	gb|NP_251184.1|ARO:3000804|MexF	44.126	1047	571	6	2	1037	4	1047	0.0	828
k99_219379_2#SRR1051195	gb|NP_251184.1|ARO:3000804|MexF	52.471	1052	496	3	1	1048	1	1052	0.0	1030
k99_220965_36#SRR1051195	gb|NP_251184.1|ARO:3000804|MexF	44.402	1045	567	6	2	1035	4	1045	0.0	825
k99_314357_6#SRR1051195	gb|NP_251184.1|ARO:3000804|MexF	44.466	1039	562	6	2	1029	4	1038	0.0	823
k99_332896_2#SRR1051195	gb|NP_251184.1|ARO:3000804|MexF	60.629	1049	408	4	1	1046	1	1047	0.0	1189
k99_337279_4#SRR1051195	gb|NP_251184.1|ARO:3000804|MexF	50.753	1062	517	4	1	1059	1	1059	0.0	1030
k99_36656_6#SRR2107180	gb|NP_251184.1|ARO:3000804|MexF	46.449	1042	546	3	1	1030	3	1044	0.0	892
k99_96274_31#SRR2107180	gb|NP_251184.1|ARO:3000804|MexF	44.782	1054	569	4	2	1042	3	1056	0.0	878
k99_24778_1#SRR1702228	gb|NP_251184.1|ARO:3000804|MexF	54.313	1055	474	7	1	1048	1	1054	0.0	1054
k99_38414_4#SRR2107181	gb|NP_251184.1|ARO:3000804|MexF	44.782	1054	569	4	2	1042	3	1056	0.0	880
k99_67929_5#SRR2107181	gb|NP_251184.1|ARO:3000804|MexF	46.449	1042	546	3	1	1030	3	1044	0.0	894
k99_66174_19#SRR2107128	gb|NP_251184.1|ARO:3000804|MexF	48.282	1048	528	4	4	1038	6	1052	0.0	931
k99_95903_34#SRR2107128	gb|NP_251184.1|ARO:3000804|MexF	54.434	1060	474	6	1	1052	1	1059	0.0	1061
k99_210180_13#SRR2107128	gb|NP_251184.1|ARO:3000804|MexF	50.899	1057	504	3	1	1049	1	1050	0.0	1016
k99_7515_115#SRR2107133	gb|NP_251184.1|ARO:3000804|MexF	48.282	1048	528	4	4	1038	6	1052	0.0	931
k99_25490_13#SRR2107133	gb|NP_251184.1|ARO:3000804|MexF	50.899	1057	504	3	1	1049	1	1050	0.0	1016
k99_83720_12#SRR2107133	gb|NP_251184.1|ARO:3000804|MexF	54.434	1060	474	6	1	1052	1	1059	0.0	1061
k99_57493_2#SRR1702231	gb|NP_251184.1|ARO:3000804|MexF	54.319	1042	469	5	1	1037	1	1040	0.0	1048
k99_190233_1#SRR2107216	gb|NP_251184.1|ARO:3000804|MexF	44.073	1046	571	6	2	1036	4	1046	0.0	823
k99_271943_3#SRR2107216	gb|NP_251184.1|ARO:3000804|MexF	44.851	1039	558	6	2	1029	4	1038	0.0	825
k99_292837_11#SRR2107216	gb|NP_251184.1|ARO:3000804|MexF	44.273	1039	564	7	2	1029	4	1038	0.0	819
k99_2698_7#SRR1702226	gb|NP_251184.1|ARO:3000804|MexF	54.580	1048	467	5	1	1040	1	1047	0.0	1065
k99_2941_4#SRR1702226	gb|NP_251184.1|ARO:3000804|MexF	53.649	1055	478	5	1	1047	1	1052	0.0	1046
k99_23374_19#SRR1702226	gb|NP_251184.1|ARO:3000804|MexF	54.415	1042	468	5	1	1037	1	1040	0.0	1051
k99_49780_7#SRR1702226	gb|NP_251184.1|ARO:3000804|MexF	54.894	1042	462	4	1	1038	1	1038	0.0	1050
k99_58786_23#SRR1702226	gb|NP_251184.1|ARO:3000804|MexF	44.137	1049	571	5	3	1038	4	1050	0.0	855
k99_88733_1#SRR1702226	gb|NP_251184.1|ARO:3000804|MexF	47.353	1039	533	4	2	1027	16	1053	0.0	909
k99_139121_4#SRR1702226	gb|NP_251184.1|ARO:3000804|MexF	53.081	1055	489	4	1	1050	1	1054	0.0	1039
k99_69007_2#SRR2107173	gb|NP_251184.1|ARO:3000804|MexF	43.845	1056	570	8	3	1043	4	1051	0.0	844
k99_101195_47#SRR2107173	gb|NP_251184.1|ARO:3000804|MexF	52.079	1058	493	6	1	1050	1	1052	0.0	1018
k99_153235_2#SRR2107173	gb|NP_251184.1|ARO:3000804|MexF	43.838	1063	576	8	3	1052	4	1058	0.0	849
k99_211505_2#SRR2107173	gb|NP_251184.1|ARO:3000804|MexF	49.786	936	465	2	1	931	1	936	0.0	873
k99_239847_3#SRR2107173	gb|NP_251184.1|ARO:3000804|MexF	52.129	1057	500	4	1	1052	1	1056	0.0	1034
k99_95562_4#ERR770581	gb|NP_251184.1|ARO:3000804|MexF	43.798	1048	575	6	2	1038	4	1048	0.0	822
k99_45548_3#SRR1702229	gb|NP_251184.1|ARO:3000804|MexF	43.893	1048	573	5	3	1037	4	1049	0.0	845
k99_60972_4#SRR1702230	gb|NP_251184.1|ARO:3000804|MexF	47.474	1049	537	4	4	1039	6	1053	0.0	925
