k99_5977_4#SRR1702232	gb|ABS43151.1|ARO:3000784|cmeB	47.322	1027	534	5	1	1024	1	1023	0.0	972
k99_46325_5#SRR1702232	gb|ABS43151.1|ARO:3000784|cmeB	42.445	1039	592	4	1	1037	1	1035	0.0	848
k99_85250_2#SRR1702232	gb|ABS43151.1|ARO:3000784|cmeB	47.379	1030	532	5	1	1024	1	1026	0.0	982
k99_34698_4#SRR2107177	gb|ABS43151.1|ARO:3000784|cmeB	44.752	1048	560	7	1	1046	1	1031	0.0	923
k99_68457_1#SRR2107177	gb|ABS43151.1|ARO:3000784|cmeB	47.556	982	508	4	2	980	44	1021	0.0	947
k99_129278_4#SRR2107177	gb|ABS43151.1|ARO:3000784|cmeB	40.541	1036	608	6	1	1033	1	1031	0.0	808
k99_133252_62#SRR2107177	gb|ABS43151.1|ARO:3000784|cmeB	42.378	1043	595	4	1	1041	1	1039	0.0	853
k99_161543_3#SRR2107177	gb|ABS43151.1|ARO:3000784|cmeB	47.633	1035	522	11	1	1024	1	1026	0.0	956
k99_190892_10#SRR2107177	gb|ABS43151.1|ARO:3000784|cmeB	52.536	1045	483	7	1	1039	1	1038	0.0	1082
k99_371_7#SRR1702233	gb|ABS43151.1|ARO:3000784|cmeB	47.076	1026	540	3	1	1023	1	1026	0.0	960
k99_53622_45#SRR2107171	gb|ABS43151.1|ARO:3000784|cmeB	42.378	1043	595	4	1	1041	1	1039	0.0	853
k99_73157_33#SRR2107171	gb|ABS43151.1|ARO:3000784|cmeB	47.633	1035	522	11	1	1024	1	1026	0.0	956
k99_103732_97#SRR2107171	gb|ABS43151.1|ARO:3000784|cmeB	47.707	1025	529	4	1	1022	1	1021	0.0	991
k99_115353_4#SRR2107171	gb|ABS43151.1|ARO:3000784|cmeB	44.752	1048	560	7	1	1046	1	1031	0.0	923
k99_50372_1#SRR2107183	gb|ABS43151.1|ARO:3000784|cmeB	46.132	1034	547	4	1	1024	2	1035	0.0	945
k99_66536_1#SRR2107183	gb|ABS43151.1|ARO:3000784|cmeB	45.463	1025	556	3	1	1022	2	1026	0.0	932
k99_12781_2#SRR1051195	gb|ABS43151.1|ARO:3000784|cmeB	45.350	1043	564	4	1	1040	1	1040	0.0	924
k99_25589_2#SRR1051195	gb|ABS43151.1|ARO:3000784|cmeB	45.841	1034	548	3	1	1032	1	1024	0.0	957
k99_89137_6#SRR1051195	gb|ABS43151.1|ARO:3000784|cmeB	46.190	1050	552	5	1	1048	1	1039	0.0	943
k99_92768_2#SRR1051195	gb|ABS43151.1|ARO:3000784|cmeB	47.252	1037	529	6	1	1032	1	1024	0.0	974
k99_110331_2#SRR1051195	gb|ABS43151.1|ARO:3000784|cmeB	49.269	958	469	7	1	950	76	1024	0.0	939
k99_115919_28#SRR1051195	gb|ABS43151.1|ARO:3000784|cmeB	46.738	1027	540	5	1	1024	1	1023	0.0	961
k99_129647_3#SRR1051195	gb|ABS43151.1|ARO:3000784|cmeB	43.285	1035	581	4	1	1033	1	1031	0.0	878
k99_151000_2#SRR1051195	gb|ABS43151.1|ARO:3000784|cmeB	45.601	1057	555	4	1	1055	1	1039	0.0	978
k99_199259_2#SRR1051195	gb|ABS43151.1|ARO:3000784|cmeB	45.712	1026	553	4	1	1023	2	1026	0.0	942
k99_213524_34#SRR1051195	gb|ABS43151.1|ARO:3000784|cmeB	38.905	1041	623	7	5	1040	6	1038	0.0	767
k99_32848_2#SRR2308974	gb|ABS43151.1|ARO:3000784|cmeB	42.816	1030	583	4	1	1028	1	1026	0.0	863
k99_63282_1#SRR2308974	gb|ABS43151.1|ARO:3000784|cmeB	46.058	1040	550	4	1	1029	1	1040	0.0	974
k99_145637_27#SRR2308974	gb|ABS43151.1|ARO:3000784|cmeB	44.058	1035	570	6	1	1033	1	1028	0.0	892
k99_237929_4#SRR2308974	gb|ABS43151.1|ARO:3000784|cmeB	42.060	1039	594	4	22	1055	5	1040	0.0	842
k99_31734_1#SRR2107128	gb|ABS43151.1|ARO:3000784|cmeB	51.260	1032	498	3	1	1030	1	1029	0.0	1090
k99_73920_1#SRR1702231	gb|ABS43151.1|ARO:3000784|cmeB	42.352	1046	585	9	1	1039	1	1035	0.0	884
k99_18430_11#SRR1702226	gb|ABS43151.1|ARO:3000784|cmeB	46.087	1035	548	4	2	1026	3	1037	0.0	951
k99_55681_27#SRR1702226	gb|ABS43151.1|ARO:3000784|cmeB	44.035	1031	567	7	1	1028	1	1024	0.0	911
k99_2727_1#SRR2107173	gb|ABS43151.1|ARO:3000784|cmeB	47.518	987	511	4	2	985	39	1021	0.0	952
k99_46256_17#SRR2107173	gb|ABS43151.1|ARO:3000784|cmeB	44.656	1048	561	7	1	1046	1	1031	0.0	917
k99_208611_59#SRR2107173	gb|ABS43151.1|ARO:3000784|cmeB	42.378	1043	595	4	1	1041	1	1039	0.0	853
k99_221733_4#SRR1702229	gb|ABS43151.1|ARO:3000784|cmeB	46.476	1050	548	8	1	1046	1	1040	0.0	935
k99_38302_1#SRR1702230	gb|ABS43151.1|ARO:3000784|cmeB	48.687	990	502	4	34	1021	36	1021	0.0	976
k99_52402_10#SRR1702230	gb|ABS43151.1|ARO:3000784|cmeB	47.161	1039	542	4	1	1036	1	1035	0.0	1004
k99_187499_1#SRR1702230	gb|ABS43151.1|ARO:3000784|cmeB	46.979	1026	538	6	1	1022	1	1024	0.0	933
