k99_203671#124#976#SRR2107215	gb|AAB59082.1|ARO:3001397|OXA-2	284	275	275
k99_214121#64#397#SRR2107215	gb|AAZ42322.1|ARO:3003836|qacH	111	110	109
k99_217575#2168#5339#SRR2107215	gb|CAJ77856.1|ARO:3000777|adeF	1057	1059	448
k99_273464#2#743#SRR2107215	gb|ANP63073.1|ARO:3003741|mphD	247	294	247
k99_273464#798#2274#SRR2107215	gb|YP_724476.1|ARO:3003109|msrE	492	491	491
k99_281003#161#962#SRR2107215	gb|AAA88675.1|ARO:3000498|ErmF	267	266	263
k99_288709#0#432#SRR2107215	gb|AAD02244.1|ARO:3002580|AAC(6')-Ib9	144	203	142
k99_291312#221#1058#SRR2107215	gb|AAC23556.1|ARO:3002660|APH(6)-Id	279	278	277
k99_291312#1057#1861#SRR2107215	gb|ABK33456.1|ARO:3002639|APH(3'')-Ib	268	267	266
k99_294899#261#1146#SRR2107215	gb|BAL43359.1|ARO:3003742|mphG	295	294	291
k99_294899#1150#2374#SRR2107215	gb|BAL43360.1|ARO:3003745|mefC	408	407	406
k99_308385#40#856#SRR2107215	gb|AAL59753.1|ARO:3000412|sul2	272	271	271
k99_318648#2#3020#SRR2107215	gb|CAJ77856.1|ARO:3000777|adeF	1006	1059	435
k99_327346#144#855#SRR2107215	gb|YP_009081591.1|ARO:3002613|aadA13	237	265	236
k99_332333#104#950#SRR2107215	gb|AAV32840.1|ARO:3002611|aadA11	282	281	281
k99_360205#1#1876#SRR2107215	gb|AMP42147.1|ARO:3004442|tet(W/N/W)	625	639	303
k99_420093#1783#4894#SRR2107215	gb|CAJ77856.1|ARO:3000777|adeF	1037	1059	441
k99_421544#59#953#SRR2107215	gb|WP_001206316.1|ARO:3002601|aadA	298	263	262
k99_433288#145#1312#SRR2107215	gb|AAA27471.1|ARO:3000205|tetX	389	388	386
k99_480824#722#1460#SRR2107215	gb|AAF86219.1|ARO:3000375|ErmB	246	248	240
k99_24778#40#3211#SRR1702228	gb|CAJ77856.1|ARO:3000777|adeF	1057	1059	528
k99_36850#4668#5505#SRR1702228	gb|AAC23556.1|ARO:3002660|APH(6)-Id	279	278	277
k99_74195#3247#6418#SRR1702228	gb|CAJ77856.1|ARO:3000777|adeF	1057	1059	513
k99_85275#1#772#SRR1702228	gb|AEJ33969.1|ARO:3000410|sul1	257	279	255
k99_138988#471#1287#SRR1702228	gb|AAL59753.1|ARO:3000412|sul2	272	271	271
k99_45927#84277#87445#SRR2107179	gb|CAJ77856.1|ARO:3000777|adeF	1056	1059	475
k99_72270#8160#11319#SRR2107179	gb|CAJ77856.1|ARO:3000777|adeF	1053	1059	445
k99_115711#76#1303#SRR2107179	gb|AAC78336.1|ARO:3002826|EreA2	409	408	408
k99_130618#458#1298#SRR2107179	gb|AEJ33969.1|ARO:3000410|sul1	280	279	279
k99_163694#1525#4618#SRR2107179	gb|CAJ77856.1|ARO:3000777|adeF	1031	1059	471
k99_2840#124#1069#SRR2107218	gb|AAB59082.1|ARO:3001397|OXA-2	315	275	274
k99_14667#1788#2979#SRR2107218	gb|AAK97755.1|ARO:3000167|tet(C)	397	396	396
k99_19148#396#1212#SRR2107218	gb|AAL59753.1|ARO:3000412|sul2	272	271	271
k99_21133#1989#5145#SRR2107218	gb|CAJ77856.1|ARO:3000777|adeF	1052	1059	442
k99_36368#193#997#SRR2107218	gb|CAP69660.1|ARO:3001811|OXA-129	268	267	267
k99_46409#21#906#SRR2107218	gb|ANP63073.1|ARO:3003741|mphD	295	294	294
k99_46409#961#2437#SRR2107218	gb|YP_724476.1|ARO:3003109|msrE	492	491	491
k99_55745#0#1809#SRR2107218	gb|CAJ77856.1|ARO:3000777|adeF	603	1059	401
k99_67726#273#1074#SRR2107218	gb|AAN41427.1|ARO:3001775|OXA-119	267	266	266
k99_107371#155#956#SRR2107218	gb|AAA88675.1|ARO:3000498|ErmF	267	266	263
k99_109182#181#970#SRR2107218	gb|AAF17880.1|ARO:3002605|aadA5	263	262	262
k99_154365#994#1798#SRR2107218	gb|ABK33456.1|ARO:3002639|APH(3'')-Ib	268	267	266
k99_154365#1797#2634#SRR2107218	gb|AAC23556.1|ARO:3002660|APH(6)-Id	279	278	277
k99_185877#258#591#SRR2107218	gb|AAZ42322.1|ARO:3003836|qacH	111	110	109
k99_225411#451#1336#SRR2107218	gb|BAL43359.1|ARO:3003742|mphG	295	294	262
k99_318614#20#905#SRR2107218	gb|BAL43359.1|ARO:3003742|mphG	295	294	293
k99_318614#909#2133#SRR2107218	gb|BAL43360.1|ARO:3003745|mefC	408	407	405
k99_375954#374#1157#SRR2107218	gb|AET05998.1|ARO:3001399|OXA-4	261	276	259
k99_388821#2#899#SRR2107218	gb|AEJ33969.1|ARO:3000410|sul1	299	279	279
k99_409956#0#1473#SRR2107218	gb|CAJ77856.1|ARO:3000777|adeF	491	1059	389
k99_415280#1949#2831#SRR2107218	gb|CAA33795.1|ARO:3003563|RCP-1	294	293	292
k99_453646#2#437#SRR2107218	gb|AAD02244.1|ARO:3002580|AAC(6')-Ib9	145	203	145
k99_539076#629#1367#SRR2107218	gb|AAF86219.1|ARO:3000375|ErmB	246	248	240
k99_575614#132#921#SRR2107218	gb|WP_001206316.1|ARO:3002601|aadA	263	263	262
k99_576543#218#1064#SRR2107218	gb|AAV32840.1|ARO:3002611|aadA11	282	281	279
k99_576543#1186#2050#SRR2107218	gb|AAK58421.1|ARO:3002331|GES-2	288	287	287
k99_605899#1#820#SRR2107218	gb|YP_001255356.1|ARO:3004146|cfrC	273	344	259
k99_599#231#3378#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1049	1059	538
k99_2965#176#1040#SRR1051195	gb|AAR97270.1|ARO:3002334|GES-5	288	287	283
k99_12689#0#3048#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1016	1059	421
k99_12781#1045#4195#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1050	1059	455
k99_25589#867#4077#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1070	1059	465
k99_28947#6#588#SRR1051195	gb|AAM92464.1|ARO:3002594|AAC(6')-IIa	194	184	130
k99_29051#2912#6119#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1069	1059	421
k99_34675#11720#14927#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1069	1059	434
k99_59106#1#2818#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	939	1059	516
k99_59502#770#3962#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1064	1059	426
k99_87892#2168#5381#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1071	1059	441
k99_89137#7682#10892#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1070	1059	479
k99_92768#134#3365#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1077	1059	463
k99_94258#15847#16663#SRR1051195	gb|AAL59753.1|ARO:3000412|sul2	272	271	271
k99_95317#1105#4324#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1073	1059	459
k99_110331#1061#3956#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	965	1059	432
k99_115919#31046#34199#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1051	1059	495
k99_129647#2498#5693#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1065	1059	455
k99_151000#1688#4919#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1077	1059	466
k99_172122#444#1389#SRR1051195	gb|AAB59082.1|ARO:3001397|OXA-2	315	275	275
k99_186938#151#1048#SRR1051195	gb|WP_001206316.1|ARO:3002601|aadA	299	263	263
k99_188116#24987#28128#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1047	1059	427
k99_198297#163#964#SRR1051195	gb|AAA88675.1|ARO:3000498|ErmF	267	266	264
k99_199259#334#3460#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1042	1059	467
k99_213524#33297#36444#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1049	1059	427
k99_213755#3030#6237#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1069	1059	446
k99_219379#504#3693#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1063	1059	541
k99_220965#33115#36343#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1076	1059	449
k99_224570#3180#3513#SRR1051195	gb|AAZ42322.1|ARO:3003836|qacH	111	110	103
k99_231973#1347#2514#SRR1051195	gb|AAA27471.1|ARO:3000205|tetX	389	388	386
k99_290378#689#1529#SRR1051195	gb|AEJ33969.1|ARO:3000410|sul1	280	279	277
k99_307623#287#1088#SRR1051195	gb|AAG45720.1|ARO:3001405|OXA-10	267	266	264
k99_314357#5366#8570#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1068	1059	443
k99_315063#151#934#SRR1051195	gb|AAF27727.1|ARO:3002602|aadA2	261	259	258
k99_330032#10926#14133#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1069	1059	463
k99_332896#842#4031#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1063	1059	601
k99_337279#1702#4894#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1064	1059	511
k99_348635#192#993#SRR1051195	gb|AAN41427.1|ARO:3001775|OXA-119	267	266	253
k99_352455#33723#36900#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1059	1059	418
k99_354033#3168#6366#SRR1051195	gb|CAJ77856.1|ARO:3000777|adeF	1066	1059	443
k99_2710#299#1136#SRR2107210	gb|AAC23556.1|ARO:3002660|APH(6)-Id	279	278	277
k99_79866#10302#13485#SRR2107210	gb|CAJ77856.1|ARO:3000777|adeF	1061	1059	450
k99_96811#6304#9472#SRR2107210	gb|CAJ77856.1|ARO:3000777|adeF	1056	1059	445
k99_99043#6044#9239#SRR2107210	gb|CAJ77856.1|ARO:3000777|adeF	1065	1059	460
k99_187661#423#1263#SRR2107210	gb|AEJ33969.1|ARO:3000410|sul1	280	279	279
k99_297649#343#1159#SRR2107210	gb|AAL59753.1|ARO:3000412|sul2	272	271	271
k99_303892#241#1126#SRR2107210	gb|ANP63073.1|ARO:3003741|mphD	295	294	294
k99_311812#1126#1804#SRR2107210	gb|CCP46065.1|ARO:3000816|mtrA	226	228	217
k99_1730#2062#5182#SRR1702225	gb|CAJ77856.1|ARO:3000777|adeF	1040	1059	460
k99_8859#11633#14834#SRR1702225	gb|CAJ77856.1|ARO:3000777|adeF	1067	1059	468
k99_2257#485#1301#SRR1702230	gb|AAL59753.1|ARO:3000412|sul2	272	271	271
k99_13827#2010#5151#SRR1702230	gb|CAJ77856.1|ARO:3000777|adeF	1047	1059	436
k99_19846#2#2237#SRR1702230	gb|CAJ77856.1|ARO:3000777|adeF	745	1059	462
k99_22887#159#960#SRR1702230	gb|AAA88675.1|ARO:3000498|ErmF	267	266	264
k99_26022#136#886#SRR1702230	gb|AAD02244.1|ARO:3002580|AAC(6')-Ib9	250	203	198
k99_38302#0#3135#SRR1702230	gb|CAJ77856.1|ARO:3000777|adeF	1045	1059	433
k99_42347#664#1495#SRR1702230	gb|AAP69225.1|ARO:3001781|OXA-47	277	276	275
k99_44335#2#2390#SRR1702230	gb|CAJ77856.1|ARO:3000777|adeF	796	1059	460
k99_52402#8950#12088#SRR1702230	gb|CAJ77856.1|ARO:3000777|adeF	1046	1059	476
k99_54829#571#1417#SRR1702230	gb|ACF17980.1|ARO:3002616|aadA16	282	281	248
k99_56483#82#865#SRR1702230	gb|AAK14791|ARO:3004239|NPS-1	261	260	260
k99_59023#42#879#SRR1702230	gb|AAC23556.1|ARO:3002660|APH(6)-Id	279	278	277
k99_59023#878#1682#SRR1702230	gb|ABK33456.1|ARO:3002639|APH(3'')-Ib	268	267	265
k99_59415#192#1077#SRR1702230	gb|BAL43359.1|ARO:3003742|mphG	295	294	266
k99_60972#4018#7138#SRR1702230	gb|CAJ77856.1|ARO:3000777|adeF	1040	1059	471
k99_66077#70#403#SRR1702230	gb|AAZ42322.1|ARO:3003836|qacH	111	110	109
k99_95343#295#928#SRR1702230	gb|YP_006965431.1|ARO:3002676|catB3	211	210	210
k99_102356#113#1280#SRR1702230	gb|AAA27471.1|ARO:3000205|tetX	389	388	385
k99_127667#2#536#SRR1702230	gb|AAM92464.1|ARO:3002594|AAC(6')-IIa	178	184	177
k99_134429#1246#2026#SRR1702230	gb|WP_001206316.1|ARO:3002601|aadA	260	263	258
k99_187499#113#3254#SRR1702230	gb|CAJ77856.1|ARO:3000777|adeF	1047	1059	454
k99_196880#496#1972#SRR1702230	gb|YP_724476.1|ARO:3003109|msrE	492	491	491
k99_196880#2027#2858#SRR1702230	gb|ANP63073.1|ARO:3003741|mphD	277	294	277
k99_143959#13407#16575#SRR2107211	gb|CAJ77856.1|ARO:3000777|adeF	1056	1059	445
k99_162970#695#2171#SRR2107211	gb|YP_724476.1|ARO:3003109|msrE	492	491	491
k99_197989#10006#13189#SRR2107211	gb|CAJ77856.1|ARO:3000777|adeF	1061	1059	450
k99_211971#2225#5420#SRR2107211	gb|CAJ77856.1|ARO:3000777|adeF	1065	1059	460
k99_277657#611#1451#SRR2107211	gb|AEJ33969.1|ARO:3000410|sul1	280	279	279
k99_347676#765#1602#SRR2107211	gb|AAC23556.1|ARO:3002660|APH(6)-Id	279	278	276
k99_7336#188210#191345#SRR2107183	gb|CAJ77856.1|ARO:3000777|adeF	1045	1059	436
k99_50372#88#3229#SRR2107183	gb|CAJ77856.1|ARO:3000777|adeF	1047	1059	470
k99_66536#88#3229#SRR2107183	gb|CAJ77856.1|ARO:3000777|adeF	1047	1059	468
k99_131105#4393#7555#SRR2107183	gb|CAJ77856.1|ARO:3000777|adeF	1054	1059	453
k99_257227#779#3701#SRR2107183	gb|CAJ77856.1|ARO:3000777|adeF	974	1059	469
k99_10833#594#1425#SRR2107219	gb|AAP69225.1|ARO:3001781|OXA-47	277	276	273
k99_41663#91#709#SRR2107219	gb|AKN19287.1|ARO:3002578|AAC(6')-Ib7	206	261	200
k99_46668#86#875#SRR2107219	gb|AAF17880.1|ARO:3002605|aadA5	263	262	262
k99_48558#106#952#SRR2107219	gb|AAV32840.1|ARO:3002611|aadA11	282	281	280
k99_66327#244#1042#SRR2107219	gb|BAD00739.1|ARO:3002607|aadA7	266	265	262
k99_83805#20#905#SRR2107219	gb|BAL43359.1|ARO:3003742|mphG	295	294	293
k99_83805#909#2133#SRR2107219	gb|BAL43360.1|ARO:3003745|mefC	408	407	406
k99_117547#722#1460#SRR2107219	gb|AAF86219.1|ARO:3000375|ErmB	246	248	240
k99_122482#163#964#SRR2107219	gb|AAA88675.1|ARO:3000498|ErmF	267	266	263
k99_153833#2#899#SRR2107219	gb|AEJ33969.1|ARO:3000410|sul1	299	279	279
k99_154554#151#931#SRR2107219	gb|WP_001206316.1|ARO:3002601|aadA	260	263	257
k99_158368#318#975#SRR2107219	gb|AAA23215.1|ARO:3002687|catQ	219	219	216
k99_159154#202#535#SRR2107219	gb|AAZ42322.1|ARO:3003836|qacH	111	110	109
k99_171223#620#3752#SRR2107219	gb|CAJ77856.1|ARO:3000777|adeF	1044	1059	446
k99_207832#105#1581#SRR2107219	gb|YP_724476.1|ARO:3003109|msrE	492	491	491
k99_301968#308#1172#SRR2107219	gb|AAF27723.1|ARO:3002330|GES-1	288	287	286
k99_303185#151#931#SRR2107219	gb|AAF27727.1|ARO:3002602|aadA2	260	259	259
k99_339616#2#794#SRR2107219	gb|CAP69660.1|ARO:3001811|OXA-129	264	267	264
k99_396089#994#1798#SRR2107219	gb|ABK33456.1|ARO:3002639|APH(3'')-Ib	268	267	266
k99_396089#1797#2634#SRR2107219	gb|AAC23556.1|ARO:3002660|APH(6)-Id	279	278	277
k99_457221#2#2399#SRR2107219	gb|CAJ77856.1|ARO:3000777|adeF	799	1059	614
k99_471157#911#1751#SRR2107219	gb|AAA98406.1|ARO:3001404|OXA-9	280	274	274
k99_476046#114#963#SRR2107219	gb|AAB59082.1|ARO:3001397|OXA-2	283	275	275
k99_502816#249#1074#SRR2107219	gb|AEV91550.1|ARO:3001710|OXA-211	275	274	265
k99_515689#49#934#SRR2107219	gb|ANP63073.1|ARO:3003741|mphD	295	294	294
k99_535750#149#1031#SRR2107219	gb|CAA33795.1|ARO:3003563|RCP-1	294	293	293
k99_565583#591#1407#SRR2107219	gb|AAL59753.1|ARO:3000412|sul2	272	271	270
k99_95562#2757#5931#ERR770581	gb|CAJ77856.1|ARO:3000777|adeF	1058	1059	455
k99_96130#1#703#ERR770581	gb|AAF86219.1|ARO:3000375|ErmB	234	248	223
k99_98215#732#1572#ERR770581	gb|AEJ33969.1|ARO:3000410|sul1	280	279	279
k99_313067#2#2138#ERR770581	gb|CAJ77856.1|ARO:3000777|adeF	712	1059	388
k99_409339#51#369#ERR770581	gb|AAZ42322.1|ARO:3003836|qacH	106	110	99
k99_8290#1072#4294#SRR2107184	gb|CAJ77856.1|ARO:3000777|adeF	1074	1059	483
k99_25961#1140#1956#SRR2107184	gb|AAL59753.1|ARO:3000412|sul2	272	271	271
k99_32148#6023#9176#SRR2107184	gb|CAJ77856.1|ARO:3000777|adeF	1051	1059	450
k99_130127#32282#35444#SRR2107184	gb|CAJ77856.1|ARO:3000777|adeF	1054	1059	452
k99_6256#151#952#SRR1702231	gb|WP_001206316.1|ARO:3002601|aadA	267	263	261
k99_21138#779#1253#SRR1702231	gb|AHB39758.1|ARO:3003013|dfrA15	158	157	157
k99_35990#309#1092#SRR1702231	gb|AAK14791|ARO:3004239|NPS-1	261	260	260
k99_44658#141#1398#SRR1702231	gb|AAC78336.1|ARO:3002826|EreA2	419	408	376
k99_57493#546#3726#SRR1702231	gb|CAJ77856.1|ARO:3000777|adeF	1060	1059	545
k99_60785#485#1331#SRR1702231	gb|ACF17980.1|ARO:3002616|aadA16	282	281	252
k99_67342#511#1987#SRR1702231	gb|YP_724476.1|ARO:3003109|msrE	492	491	491
k99_67342#2042#2927#SRR1702231	gb|ANP63073.1|ARO:3003741|mphD	295	294	294
k99_73266#106#937#SRR1702231	gb|AAC23556.1|ARO:3002660|APH(6)-Id	277	278	275
k99_73920#328#3505#SRR1702231	gb|CAJ77856.1|ARO:3000777|adeF	1059	1059	476
k99_86771#194#983#SRR1702231	gb|AAF17880.1|ARO:3002605|aadA5	263	262	262
k99_102067#1278#2439#SRR1702231	gb|AAA27471.1|ARO:3000205|tetX	387	388	385
k99_111702#0#3057#SRR1702231	gb|CAJ77856.1|ARO:3000777|adeF	1019	1059	430
k99_141953#256#1057#SRR1702231	gb|AAA88675.1|ARO:3000498|ErmF	267	266	264
k99_153238#423#1026#SRR1702231	gb|AAD02244.1|ARO:3002580|AAC(6')-Ib9	201	203	192
k99_162508#3207#4023#SRR1702231	gb|AAL59753.1|ARO:3000412|sul2	272	271	271
k99_179978#116#449#SRR1702231	gb|AAZ42322.1|ARO:3003836|qacH	111	110	105
k99_2147#265#1489#SRR2107213	gb|BAL43360.1|ARO:3003745|mefC	408	407	406
k99_2147#1493#2378#SRR2107213	gb|BAL43359.1|ARO:3003742|mphG	295	294	292
k99_13908#128#3260#SRR2107213	gb|CAJ77856.1|ARO:3000777|adeF	1044	1059	445
k99_20282#1#2992#SRR2107213	gb|CAJ77856.1|ARO:3000777|adeF	997	1059	432
k99_45742#840#1725#SRR2107213	gb|ANP63073.1|ARO:3003741|mphD	295	294	294
k99_45742#1780#3256#SRR2107213	gb|YP_724476.1|ARO:3003109|msrE	492	491	491
k99_97191#1#3034#SRR2107213	gb|CAJ77856.1|ARO:3000777|adeF	1011	1059	421
k99_143839#839#1676#SRR2107213	gb|AEJ33969.1|ARO:3000410|sul1	279	279	278
k99_153150#2#770#SRR2107213	gb|AAK97755.1|ARO:3000167|tet(C)	256	396	256
k99_300272#1240#2044#SRR2107213	gb|ABK33456.1|ARO:3002639|APH(3'')-Ib	268	267	266
k99_315807#527#1328#SRR2107213	gb|AAA88675.1|ARO:3000498|ErmF	267	266	263
k99_331114#284#1184#SRR2107213	gb|AAK14293.1|ARO:3003711|VEB-1a	300	299	299
k99_360875#525#1692#SRR2107213	gb|AAA27471.1|ARO:3000205|tetX	389	388	386
k99_374180#157#490#SRR2107213	gb|AAZ42322.1|ARO:3003836|qacH	111	110	103
k99_380217#332#665#SRR2107213	gb|AAZ42322.1|ARO:3003836|qacH	111	110	108
k99_388648#605#1385#SRR2107213	gb|ACK43806.1|ARO:3002617|aadA17	260	263	250
k99_388648#1433#2261#SRR2107213	gb|AAB59082.1|ARO:3001397|OXA-2	276	275	274
k99_2698#8085#11238#SRR1702226	gb|CAJ77856.1|ARO:3000777|adeF	1051	1059	528
k99_2941#3256#6421#SRR1702226	gb|CAJ77856.1|ARO:3000777|adeF	1055	1059	544
k99_18430#10563#13677#SRR1702226	gb|CAJ77856.1|ARO:3000777|adeF	1038	1059	458
k99_20492#3959#7094#SRR1702226	gb|CAJ77856.1|ARO:3000777|adeF	1045	1059	424
k99_22822#2440#5605#SRR1702226	gb|CAJ77856.1|ARO:3000777|adeF	1055	1059	628
k99_23374#18567#21747#SRR1702226	gb|CAJ77856.1|ARO:3000777|adeF	1060	1059	546
k99_23421#42#873#SRR1702226	gb|AAC23556.1|ARO:3002660|APH(6)-Id	277	278	275
k99_28177#2370#2703#SRR1702226	gb|AAZ42322.1|ARO:3003836|qacH	111	110	109
k99_33974#1498#2713#SRR1702226	gb|AAG16656.1|ARO:3002705|floR	405	404	400
k99_37882#749#3890#SRR1702226	gb|CAJ77856.1|ARO:3000777|adeF	1047	1059	440
k99_48755#8662#11815#SRR1702226	gb|CAJ77856.1|ARO:3000777|adeF	1051	1059	400
k99_49780#6055#9238#SRR1702226	gb|CAJ77856.1|ARO:3000777|adeF	1061	1059	537
k99_49999#151#943#SRR1702226	gb|WP_001206316.1|ARO:3002601|aadA	264	263	262
k99_55681#24315#27435#SRR1702226	gb|CAJ77856.1|ARO:3000777|adeF	1040	1059	481
k99_58786#24968#28085#SRR1702226	gb|CAJ77856.1|ARO:3000777|adeF	1039	1059	445
k99_87982#1215#1668#SRR1702226	gb|AAC64366.1|ARO:3002847|arr-2	151	150	149
k99_88733#1#3085#SRR1702226	gb|CAJ77856.1|ARO:3000777|adeF	1028	1059	465
k99_101062#4898#8045#SRR1702226	gb|CAJ77856.1|ARO:3000777|adeF	1049	1059	433
k99_125805#211#544#SRR1702226	gb|AAZ42322.1|ARO:3003836|qacH	111	110	103
k99_126813#2066#5228#SRR1702226	gb|CAJ77856.1|ARO:3000777|adeF	1054	1059	436
k99_139121#3817#6991#SRR1702226	gb|CAJ77856.1|ARO:3000777|adeF	1058	1059	537
k99_158059#243#741#SRR1702226	gb|NP_250963.1|ARO:3004107|Pseudomonas	166	156	94
k99_182493#144#777#SRR1702226	gb|YP_006965431.1|ARO:3002676|catB3	211	210	210
k99_182493#1213#1687#SRR1702226	gb|AHB39758.1|ARO:3003013|dfrA15	158	157	157
k99_3415#1172#2024#SRR2107174	gb|AEJ33969.1|ARO:3000410|sul1	284	279	278
k99_18491#1501#4690#SRR2107174	gb|CAJ77856.1|ARO:3000777|adeF	1063	1059	487
k99_33429#3837#4641#SRR2107174	gb|ABK33456.1|ARO:3002639|APH(3'')-Ib	268	267	266
k99_33429#4640#5477#SRR2107174	gb|AAC23556.1|ARO:3002660|APH(6)-Id	279	278	277
k99_39012#4663#7843#SRR2107174	gb|CAJ77856.1|ARO:3000777|adeF	1060	1059	468
k99_73329#3003#6138#SRR2107174	gb|CAJ77856.1|ARO:3000777|adeF	1045	1059	568
k99_102747#3503#6701#SRR2107174	gb|CAJ77856.1|ARO:3000777|adeF	1066	1059	548
k99_134735#2#2096#SRR2107174	gb|CAJ77856.1|ARO:3000777|adeF	698	1059	392
k99_156544#2181#2997#SRR2107174	gb|AAL59753.1|ARO:3000412|sul2	272	271	271
k99_162733#1#1906#SRR2107174	gb|CAJ77856.1|ARO:3000777|adeF	635	1059	377
k99_164135#56200#59401#SRR2107174	gb|CAJ77856.1|ARO:3000777|adeF	1067	1059	484
k99_166446#21321#24465#SRR2107174	gb|CAJ77856.1|ARO:3000777|adeF	1048	1059	475
k99_205060#11002#14158#SRR2107174	gb|CAJ77856.1|ARO:3000777|adeF	1052	1059	431
k99_211251#7946#8633#SRR2107174	gb|CCP46065.1|ARO:3000816|mtrA	229	228	221
k99_228993#201#3327#SRR2107174	gb|CAJ77856.1|ARO:3000777|adeF	1042	1059	457
k99_229804#624#957#SRR2107174	gb|AAZ42322.1|ARO:3003836|qacH	111	110	108
k99_389#3072#6285#SRR1068202	gb|CAJ77856.1|ARO:3000777|adeF	1071	1059	441
k99_2408#4371#7596#SRR1068202	gb|CAJ77856.1|ARO:3000777|adeF	1075	1059	475
k99_8213#633#3852#SRR1068202	gb|CAJ77856.1|ARO:3000777|adeF	1073	1059	457
k99_8674#2942#6146#SRR1068202	gb|CAJ77856.1|ARO:3000777|adeF	1068	1059	449
