Prevalence_Sequence_ID:542|ARO_Name:mdtF|ARO:3000796|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	39.9	1052	603	10	1	1035	3	1042	2.4e-200	692.6
Prevalence_Sequence_ID:546|ARO_Name:adeF|ARO:3000777|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.1	1038	606	7	1	1027	3	1035	2.0e-210	726.1
Prevalence_Sequence_ID:555|ARO_Name:acrB|ARO:3000216|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	39.9	1044	596	12	4	1030	6	1035	2.3e-203	702.6
Prevalence_Sequence_ID:559|ARO_Name:adeF|ARO:3000777|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.1	1038	606	7	1	1027	3	1035	2.0e-210	726.1
Prevalence_Sequence_ID:568|ARO_Name:mdtC|ARO:3000794|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.0	1041	693	16	7	1011	7	1037	9.2e-104	371.7
Prevalence_Sequence_ID:569|ARO_Name:mdtB|ARO:3000793|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.8	1042	695	14	13	1025	4	1037	1.5e-109	391.0
Prevalence_Sequence_ID:581|ARO_Name:acrF|ARO:3000502|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.9	1040	597	9	1	1029	3	1035	8.5e-206	710.7
Prevalence_Sequence_ID:583|ARO_Name:mdtF|ARO:3000796|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	39.8	1052	604	10	1	1035	3	1042	9.1e-200	690.6
Prevalence_Sequence_ID:597|ARO_Name:acrB|ARO:3000216|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	39.9	1044	596	12	4	1030	6	1035	3.1e-203	702.2
Prevalence_Sequence_ID:603|ARO_Name:mdtC|ARO:3000794|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.3	1044	686	17	7	1011	7	1037	1.4e-104	374.4
Prevalence_Sequence_ID:604|ARO_Name:mdtB|ARO:3000793|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.8	1042	695	14	13	1025	4	1037	3.3e-109	389.8
Prevalence_Sequence_ID:607|ARO_Name:acrF|ARO:3000502|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.8	1040	598	9	1	1029	3	1035	7.2e-205	707.6
Prevalence_Sequence_ID:614|ARO_Name:mdtF|ARO:3000796|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	39.8	1052	604	10	1	1035	3	1042	9.1e-200	690.6
Prevalence_Sequence_ID:621|ARO_Name:adeF|ARO:3000777|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.1	1038	606	7	1	1027	3	1035	2.0e-210	726.1
Prevalence_Sequence_ID:640|ARO_Name:acrF|ARO:3000502|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	41.0	1040	596	9	1	1029	3	1035	1.1e-205	710.3
Prevalence_Sequence_ID:643|ARO_Name:mdtC|ARO:3000794|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.2	1041	691	16	7	1011	7	1037	1.7e-105	377.5
Prevalence_Sequence_ID:644|ARO_Name:mdtB|ARO:3000793|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.8	1042	694	14	13	1025	4	1037	1.5e-109	391.0
Prevalence_Sequence_ID:646|ARO_Name:adeF|ARO:3000777|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.0	1038	607	7	1	1027	3	1035	1.7e-209	723.0
Prevalence_Sequence_ID:656|ARO_Name:mdtF|ARO:3000796|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	39.9	1052	603	10	1	1035	3	1042	2.4e-200	692.6
Prevalence_Sequence_ID:658|ARO_Name:acrB|ARO:3000216|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	39.9	1044	596	12	4	1030	6	1035	2.3e-203	702.6
Prevalence_Sequence_ID:678|ARO_Name:mdtF|ARO:3000796|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	39.8	1052	604	10	1	1035	3	1042	7.0e-200	691.0
Prevalence_Sequence_ID:683|ARO_Name:mdtB|ARO:3000793|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.8	1042	695	14	13	1025	4	1037	1.5e-109	391.0
Prevalence_Sequence_ID:686|ARO_Name:acrF|ARO:3000502|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.9	1040	597	9	1	1029	3	1035	1.4e-205	709.9
Prevalence_Sequence_ID:713|ARO_Name:acrB|ARO:3000216|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	39.9	1044	596	12	4	1030	6	1035	2.3e-203	702.6
Prevalence_Sequence_ID:718|ARO_Name:adeF|ARO:3000777|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.1	1038	606	7	1	1027	3	1035	2.0e-210	726.1
Prevalence_Sequence_ID:722|ARO_Name:acrF|ARO:3000502|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.9	1040	597	9	1	1029	3	1035	5.0e-206	711.4
Prevalence_Sequence_ID:726|ARO_Name:mdtC|ARO:3000794|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.0	1041	693	16	7	1011	7	1037	7.1e-104	372.1
Prevalence_Sequence_ID:727|ARO_Name:mdtB|ARO:3000793|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.8	1042	695	14	13	1025	4	1037	1.5e-109	391.0
Prevalence_Sequence_ID:738|ARO_Name:mdtF|ARO:3000796|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	39.9	1052	603	10	1	1035	3	1042	4.1e-200	691.8
Prevalence_Sequence_ID:754|ARO_Name:acrF|ARO:3000502|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.8	1040	598	9	1	1029	3	1035	1.4e-205	709.9
Prevalence_Sequence_ID:755|ARO_Name:adeF|ARO:3000777|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.0	1038	607	7	1	1027	3	1035	1.7e-209	723.0
Prevalence_Sequence_ID:759|ARO_Name:mdtF|ARO:3000796|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	39.9	1052	603	10	1	1035	3	1042	1.8e-200	693.0
Prevalence_Sequence_ID:761|ARO_Name:mdtB|ARO:3000793|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.8	1042	695	14	13	1025	4	1037	3.3e-109	389.8
Prevalence_Sequence_ID:762|ARO_Name:mdtC|ARO:3000794|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.0	1041	693	16	7	1011	7	1037	4.9e-105	375.9
Prevalence_Sequence_ID:778|ARO_Name:mdtB|ARO:3000793|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.8	1042	695	14	13	1025	4	1037	1.5e-109	391.0
Prevalence_Sequence_ID:779|ARO_Name:mdtC|ARO:3000794|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.3	1044	686	17	7	1011	7	1037	1.1e-104	374.8
Prevalence_Sequence_ID:786|ARO_Name:adeF|ARO:3000777|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.0	1038	607	7	1	1027	3	1035	5.7e-210	724.5
Prevalence_Sequence_ID:787|ARO_Name:acrB|ARO:3000216|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	39.9	1044	596	12	4	1030	6	1035	1.8e-203	703.0
Prevalence_Sequence_ID:795|ARO_Name:mdtF|ARO:3000796|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	39.9	1052	603	10	1	1035	3	1042	9.1e-200	690.6
Prevalence_Sequence_ID:820|ARO_Name:mdtB|ARO:3000793|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.8	1042	695	14	13	1025	4	1037	1.5e-109	391.0
Prevalence_Sequence_ID:821|ARO_Name:mdtC|ARO:3000794|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.2	1041	691	16	7	1011	7	1037	1.3e-105	377.9
Prevalence_Sequence_ID:826|ARO_Name:mdtB|ARO:3000793|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.8	1038	700	13	13	1025	4	1037	5.1e-110	392.5
Prevalence_Sequence_ID:827|ARO_Name:mdtC|ARO:3000794|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.3	1044	686	17	7	1011	7	1037	1.1e-104	374.8
Prevalence_Sequence_ID:833|ARO_Name:acrF|ARO:3000502|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.9	1040	597	9	1	1029	3	1035	8.5e-206	710.7
Prevalence_Sequence_ID:846|ARO_Name:acrF|ARO:3000502|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	46.1	499	265	3	1	498	3	498	6.5e-115	407.9
Prevalence_Sequence_ID:849|ARO_Name:mdtF|ARO:3000796|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	39.7	1052	605	10	1	1035	3	1042	7.7e-199	687.6
Prevalence_Sequence_ID:850|ARO_Name:acrB|ARO:3000216|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	39.9	1044	596	12	4	1030	6	1035	1.8e-203	703.0
Prevalence_Sequence_ID:858|ARO_Name:adeF|ARO:3000777|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.0	1038	607	7	1	1027	3	1035	1.3e-209	723.4
Prevalence_Sequence_ID:864|ARO_Name:mdtC|ARO:3000794|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.0	1041	693	16	7	1011	7	1037	9.9e-106	378.3
Prevalence_Sequence_ID:865|ARO_Name:mdtB|ARO:3000793|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.8	1042	695	14	13	1025	4	1037	3.3e-109	389.8
Prevalence_Sequence_ID:875|ARO_Name:mdtF|ARO:3000796|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	39.8	1052	604	10	1	1035	3	1042	5.3e-200	691.4
Prevalence_Sequence_ID:903|ARO_Name:adeF|ARO:3000777|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.1	1038	606	7	1	1027	3	1035	3.3e-210	725.3
Prevalence_Sequence_ID:912|ARO_Name:mdtC|ARO:3000794|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.1	1041	692	16	7	1011	7	1037	2.6e-106	380.2
Prevalence_Sequence_ID:918|ARO_Name:mdtF|ARO:3000796|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	39.8	1052	604	10	1	1035	3	1042	9.1e-200	690.6
Prevalence_Sequence_ID:925|ARO_Name:acrF|ARO:3000502|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.9	1040	597	9	1	1029	3	1035	1.1e-205	710.3
Prevalence_Sequence_ID:931|ARO_Name:acrD|ARO:3000491|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	38.7	488	294	3	66	550	550	1035	1.7e-91	330.1
Prevalence_Sequence_ID:932|ARO_Name:acrD|ARO:3000491|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	45.4	465	250	3	1	464	3	464	5.1e-113	401.4
Prevalence_Sequence_ID:933|ARO_Name:acrF|ARO:3000502|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.9	1040	597	9	1	1029	3	1035	2.5e-205	709.1
Prevalence_Sequence_ID:942|ARO_Name:acrF|ARO:3000502|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.8	1040	598	9	1	1029	3	1035	3.2e-205	708.8
Prevalence_Sequence_ID:948|ARO_Name:adeF|ARO:3000777|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.0	1038	607	7	1	1027	3	1035	3.3e-210	725.3
Prevalence_Sequence_ID:950|ARO_Name:mdtF|ARO:3000796|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	39.9	1052	603	10	1	1035	3	1042	2.4e-200	692.6
Prevalence_Sequence_ID:964|ARO_Name:mdtC|ARO:3000794|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.1	1041	692	16	7	1011	7	1037	8.3e-105	375.2
Prevalence_Sequence_ID:965|ARO_Name:mdtB|ARO:3000793|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.8	1042	695	14	13	1025	4	1037	3.3e-109	389.8
Prevalence_Sequence_ID:972|ARO_Name:mdtC|ARO:3000794|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.3	1044	686	17	7	1011	7	1037	1.4e-104	374.4
Prevalence_Sequence_ID:981|ARO_Name:mdtC|ARO:3000794|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.1	1041	692	16	7	1011	7	1037	1.9e-104	374.0
Prevalence_Sequence_ID:982|ARO_Name:acrF|ARO:3000502|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.9	1040	597	9	1	1029	3	1035	8.5e-206	710.7
Prevalence_Sequence_ID:985|ARO_Name:acrB|ARO:3000216|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	39.9	1044	596	12	4	1030	6	1035	2.3e-203	702.6
Prevalence_Sequence_ID:994|ARO_Name:acrB|ARO:3000216|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	39.9	1044	596	12	4	1030	6	1035	1.8e-203	703.0
Prevalence_Sequence_ID:995|ARO_Name:acrF|ARO:3000502|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.8	1040	598	9	1	1029	3	1035	9.3e-205	707.2
Prevalence_Sequence_ID:1006|ARO_Name:mdtB|ARO:3000793|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.8	1042	695	14	13	1025	4	1037	1.5e-109	391.0
Prevalence_Sequence_ID:1007|ARO_Name:mdtC|ARO:3000794|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.2	1041	691	16	7	1011	7	1037	1.7e-105	377.5
Prevalence_Sequence_ID:1016|ARO_Name:adeF|ARO:3000777|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.1	1038	606	7	1	1027	3	1035	2.0e-210	726.1
Prevalence_Sequence_ID:1025|ARO_Name:acrF|ARO:3000502|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.2	1040	604	9	1	1029	3	1035	1.4e-200	693.3
Prevalence_Sequence_ID:1031|ARO_Name:acrB|ARO:3000216|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	39.9	1044	596	12	4	1030	6	1035	1.8e-203	703.0
Prevalence_Sequence_ID:1036|ARO_Name:mdtF|ARO:3000796|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	39.9	1052	603	10	1	1035	3	1042	5.3e-200	691.4
Prevalence_Sequence_ID:1057|ARO_Name:mdtB|ARO:3000793|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.8	1042	695	14	13	1025	4	1037	1.5e-109	391.0
Prevalence_Sequence_ID:1058|ARO_Name:mdtC|ARO:3000794|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.0	1041	693	16	7	1011	7	1037	7.1e-104	372.1
Prevalence_Sequence_ID:1063|ARO_Name:adeF|ARO:3000777|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.1	1038	606	7	1	1027	3	1035	2.0e-210	726.1
Prevalence_Sequence_ID:1072|ARO_Name:acrB|ARO:3000216|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	39.9	1044	596	12	4	1030	6	1035	2.3e-203	702.6
Prevalence_Sequence_ID:1075|ARO_Name:mdtF|ARO:3000796|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	39.9	1052	603	10	1	1035	3	1042	5.3e-200	691.4
Prevalence_Sequence_ID:1083|ARO_Name:acrF|ARO:3000502|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.9	1040	597	9	1	1029	3	1035	8.5e-206	710.7
Prevalence_Sequence_ID:1084|ARO_Name:mdtB|ARO:3000793|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.8	1042	695	14	13	1025	4	1037	1.5e-109	391.0
Prevalence_Sequence_ID:1088|ARO_Name:adeF|ARO:3000777|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	40.1	1038	606	7	1	1027	3	1035	2.0e-210	726.1
Prevalence_Sequence_ID:1094|ARO_Name:mdtB|ARO:3000793|Detection_Model:Protein	gb|CAJ77856.1|ARO:3000777|adeF	29.8	1042	695	14	13	1025	4	1037	1.5e-109	391.0
